fold,group_id,group_size,baseline_rmse,rmse_permuted,delta
3,corr_1697724107,1,87.60307210837384,87.62509478885153,0.02202268047768996
3,corr_1700838333,2,87.60307210837384,87.78131651961814,0.17824441124430734
3,corr_2122015058,3,87.60307210837384,87.41730330052803,-0.18576880784580396
3,corr_2157934635,1,87.60307210837384,88.61811478182567,1.0150426734518305
3,corr_2158675435,1,87.60307210837384,87.14834674256404,-0.45472536580979295
3,corr_2227514340,1,87.60307210837384,87.65231068851836,0.049238580144518096
3,corr_2275077728,1,87.60307210837384,87.76254608583484,0.15947397746100478
3,corr_2366008779,2,87.60307210837384,87.56824394533078,-0.034828163043059135
3,corr_2400414243,2,87.60307210837384,88.35548000238104,0.7524078940072059
3,corr_2455784270,1,87.60307210837384,87.60307210837384,0.0
3,corr_2560062090,1,87.60307210837384,87.53764420910203,-0.06542789927181047
3,corr_2714073950,1,87.60307210837384,86.51338890531153,-1.0896832030623074
3,corr_2736960338,2,87.60307210837384,84.91286101445694,-2.6902110939169006
3,corr_2795231785,1,87.60307210837384,87.59074755645243,-0.012324551921409466
3,corr_2877043949,1,87.60307210837384,87.60307210837384,0.0
3,corr_2947925461,1,87.60307210837384,87.58773500555053,-0.015337102823309579
3,corr_3115657934,1,87.60307210837384,87.6029277648905,-0.00014434348334191327
3,corr_3191339436,1,87.60307210837384,87.55169387725175,-0.051378231122086504
3,corr_3202476800,1,87.60307210837384,86.33349122282716,-1.2695808855466737
3,corr_3474841011,1,87.60307210837384,87.43509410944051,-0.1679779989333241
3,corr_3500398743,1,87.60307210837384,86.54659043770948,-1.056481670664354
3,corr_3510735985,7,87.60307210837384,59.4998467456245,-28.103225362749335
3,corr_3554533130,1,87.60307210837384,86.71350663659383,-0.8895654717800028
3,corr_3610666499,1,87.60307210837384,87.32494742837635,-0.27812467999748947
3,corr_3680644634,1,87.60307210837384,87.60307210837384,0.0
3,corr_3734381569,1,87.60307210837384,87.45290141342679,-0.15017069494705027
3,corr_3800548161,1,87.60307210837384,88.66685553915325,1.0637834307794094
